Price_ID,Company_ID,Price_Date,Open_Price,High_Price,Low_Price,Close_Price,Volume
PRC000368,CMP003,2024-09-27,487.39,547.21,460.11,523.95,2178155
PRC000369,CMP018,2022-01-01,89.8,90.59,85.49,89.97,1370933
PRC000370,CMP007,2021-08-16,35.92,37.87,32.49,37.63,2447655
PRC000371,CMP024,2024-04-15,269.51,307.36,248.74,293.67,793796
PRC000372,CMP039,2021-07-09,303.39,311.0,288.71,295.76,3042060
PRC000373,CMP067,2021-07-30,56.96,61.92,49.93,50.08,3130069
PRC000374,CMP028,2020-11-12,391.62,415.82,337.52,350.29,4223681
PRC000375,CMP068,2024-09-28,118.35,121.69,102.43,114.24,4464541
PRC000376,CMP010,2020-08-26,359.15,396.98,315.91,349.74,1101855
PRC000377,CMP057,2024-12-27,462.47,495.73,440.86,460.75,4389257
PRC000378,CMP016,2021-03-31,384.16,403.87,343.25,344.99,1080735
PRC000379,CMP017,2020-06-09,429.84,439.02,415.23,418.21,3564523
PRC000380,CMP056,2020-03-28,348.5,389.49,344.44,379.34,1648111
PRC000381,CMP016,2021-06-02,62.83,70.3,57.99,58.72,364071
PRC000382,CMP078,2021-02-24,42.46,46.71,37.65,44.74,4930171
PRC000383,CMP036,2023-04-02,451.58,464.1,427.77,431.07,2918864
PRC000384,CMP065,2023-03-13,182.58,206.0,161.2,188.66,574252
PRC000385,CMP025,2021-07-31,58.56,63.64,58.44,59.57,1441940
PRC000386,CMP028,2022-10-29,451.81,488.21,385.83,395.93,3983202
PRC000387,CMP024,2024-09-05,189.57,206.33,177.07,205.09,2977465
PRC000388,CMP041,2020-09-10,490.84,522.06,452.98,481.14,3909266
PRC000389,CMP072,2024-01-18,64.05,65.36,56.73,62.81,341649
PRC000390,CMP040,2023-11-08,50.3,54.03,47.4,50.43,3725171
PRC000391,CMP009,2024-09-18,120.68,128.05,102.85,113.63,3991266
PRC000392,CMP014,2022-03-22,470.15,496.06,469.25,487.32,3675699
PRC000393,CMP076,2020-07-27,266.1,293.1,261.34,273.88,1416352
PRC000394,CMP052,2020-09-08,41.71,47.81,39.59,44.48,1954452
PRC000395,CMP075,2023-04-30,420.67,466.43,403.1,448.29,2290861
PRC000396,CMP078,2022-04-08,380.59,426.32,326.74,362.2,4065556
PRC000397,CMP063,2022-10-15,260.59,266.35,242.82,245.7,1937273
PRC000398,CMP009,2022-10-17,317.9,324.32,313.15,313.74,225385
PRC000399,CMP080,2023-06-30,486.32,514.23,436.77,448.6,809105
PRC000400,CMP060,2021-02-17,382.48,420.41,352.65,386.0,2463584
PRC000401,CMP070,2023-01-24,334.43,359.02,321.3,334.26,149229
PRC000402,CMP050,2022-07-10,476.76,479.02,445.98,476.21,2639713
PRC000403,CMP085,2024-10-28,427.91,456.32,425.6,431.03,2543122
PRC000404,CMP050,2022-09-25,443.5,454.42,414.85,427.21,918562
PRC000405,CMP061,2022-09-01,288.74,309.99,264.76,289.16,4717540
PRC000406,CMP049,2023-06-17,428.63,461.21,403.47,432.03,2960196
PRC000407,CMP017,2024-09-10,385.57,402.02,382.02,393.83,3074670
PRC000408,CMP044,2022-02-18,180.95,201.09,180.22,198.82,817631
PRC000409,CMP032,2021-05-22,219.79,252.49,206.21,208.82,1969152
PRC000410,CMP040,2020-08-22,327.56,356.67,282.83,287.67,2832945
PRC000411,CMP055,2023-03-09,93.19,100.72,92.67,97.97,4319118
PRC000412,CMP041,2022-02-12,451.69,469.75,404.54,442.88,4785472
PRC000413,CMP027,2021-11-19,201.25,218.53,176.85,181.02,4167884
PRC000414,CMP047,2022-06-11,256.36,285.77,243.3,269.41,1693474
PRC000415,CMP069,2021-03-14,253.51,285.73,223.58,275.81,2411513
PRC000416,CMP080,2024-03-01,139.93,146.17,127.89,142.6,772398
PRC000417,CMP073,2024-06-28,361.68,393.05,329.57,346.92,4455884
PRC000418,CMP039,2022-10-30,242.88,250.52,213.89,237.76,2516819
PRC000419,CMP080,2022-11-21,222.13,240.12,215.46,225.38,3802957
PRC000420,CMP067,2024-11-01,339.06,366.91,294.26,339.87,1565802
PRC000421,CMP060,2021-07-02,292.65,302.0,250.42,288.7,4469773
PRC000422,CMP081,2020-05-02,406.38,458.36,351.1,451.35,4382114
PRC000423,CMP039,2024-09-24,108.32,115.83,104.41,112.93,3653305
PRC000424,CMP053,2021-06-30,211.03,238.26,182.19,217.73,2408904
PRC000425,CMP015,2020-11-03,326.56,339.12,297.11,314.16,1610908
PRC000426,CMP056,2022-05-14,23.58,26.4,22.48,24.38,311409
PRC000427,CMP036,2023-09-10,108.98,113.44,108.5,112.4,4620657
PRC000428,CMP003,2020-04-23,96.23,108.54,82.32,95.06,705052
PRC000429,CMP047,2023-10-07,163.81,171.13,162.25,170.73,758544
PRC000430,CMP074,2024-02-13,204.48,230.24,178.63,190.81,4197388
PRC000431,CMP068,2021-05-30,467.14,503.71,409.05,498.95,4165533
PRC000432,CMP043,2024-08-31,443.44,459.28,435.31,454.65,4902683
PRC000433,CMP028,2020-10-22,371.25,416.13,329.82,410.56,897020
PRC000434,CMP076,2020-04-24,95.83,109.77,89.51,94.66,4114425
PRC000435,CMP061,2023-10-30,271.4,299.88,266.8,284.85,2067505
PRC000436,CMP048,2024-08-09,482.02,545.61,414.27,461.95,2586129
PRC000437,CMP085,2024-06-24,20.33,23.28,18.48,22.52,459624
PRC000438,CMP040,2023-08-01,348.43,389.66,335.9,365.61,3044849
PRC000439,CMP057,2022-03-06,452.55,499.07,416.24,435.82,66985
PRC000440,CMP012,2024-08-11,455.8,482.67,388.93,412.88,1976185
PRC000441,CMP041,2024-12-06,155.74,175.82,152.0,162.45,3409197
PRC000442,CMP063,2022-08-22,396.77,413.08,392.0,408.43,3465170
PRC000443,CMP013,2024-08-15,463.98,487.14,434.58,482.86,1346057
PRC000444,CMP071,2024-02-19,352.26,379.01,333.67,360.97,2742131
PRC000445,CMP081,2022-06-27,232.1,233.05,230.29,232.06,1142624
PRC000446,CMP015,2020-11-19,11.51,11.86,10.98,11.49,2094826
PRC000447,CMP077,2023-11-05,263.02,301.28,230.25,284.46,3442981
PRC000448,CMP034,2020-12-21,398.39,417.48,369.8,404.85,4975615
PRC000449,CMP024,2022-03-16,415.12,464.91,402.75,428.52,3166189
PRC000450,CMP072,2023-08-18,472.93,535.66,457.0,531.58,1919535
PRC000451,CMP022,2020-04-11,454.35,520.74,440.84,496.87,3365124
PRC000452,CMP022,2023-03-07,312.82,340.99,305.82,339.51,985407
PRC000453,CMP064,2020-08-30,16.92,18.25,14.96,18.01,1884107
PRC000454,CMP037,2024-03-08,359.65,369.93,313.15,357.56,4146382
PRC000455,CMP037,2024-01-28,197.22,209.98,191.11,195.18,1589493
PRC000456,CMP034,2021-04-27,214.98,228.15,210.27,215.46,3784066
PRC000457,CMP002,2022-08-18,454.59,479.8,407.93,440.86,1118403
PRC000458,CMP050,2023-12-21,437.01,500.88,410.95,430.03,3551821
PRC000459,CMP043,2021-04-25,370.69,384.94,365.39,366.54,3951467
PRC000460,CMP077,2023-12-24,455.03,523.06,390.92,518.73,382781
PRC000461,CMP048,2020-09-27,12.63,13.59,11.91,13.55,4694932
PRC000462,CMP044,2024-12-02,30.15,30.96,29.38,30.16,3927580
PRC000463,CMP015,2021-10-03,74.64,78.19,68.7,70.05,371459
PRC000464,CMP047,2022-05-30,489.47,526.12,418.0,448.38,2374351
PRC000465,CMP067,2021-10-03,452.37,470.23,396.08,464.8,3656548
PRC000466,CMP020,2023-02-12,447.41,468.59,380.66,447.81,3691900
PRC000467,CMP034,2020-11-30,36.08,36.88,34.84,34.91,3919594
PRC000468,CMP046,2023-12-23,223.85,257.27,192.72,195.35,4705788
PRC000469,CMP016,2021-12-16,247.75,266.07,216.32,259.45,785988
PRC000470,CMP035,2023-02-27,109.83,114.51,96.07,109.9,4914018
PRC000471,CMP024,2022-05-02,114.07,131.15,114.0,127.15,645542
PRC000472,CMP037,2023-10-27,130.62,140.38,128.77,132.59,1024334
PRC000473,CMP020,2020-02-29,203.14,221.13,174.16,213.47,681007
PRC000474,CMP035,2023-05-01,235.51,260.51,218.56,244.92,49698
PRC000475,CMP073,2020-09-21,171.42,172.55,155.42,163.18,1774073
PRC000476,CMP010,2023-01-25,433.01,485.07,414.63,470.85,3200339
PRC000477,CMP052,2020-07-01,55.35,57.47,53.36,56.53,173067
PRC000478,CMP084,2020-11-11,427.65,438.1,377.65,394.87,1012682
PRC000479,CMP078,2020-09-25,156.29,175.07,139.04,172.25,3012881
PRC000480,CMP050,2022-09-02,336.1,378.05,310.25,343.45,2253168
PRC000481,CMP079,2021-01-16,285.9,304.04,253.46,294.48,3642544
PRC000482,CMP029,2023-08-19,319.04,323.49,294.47,322.71,1301818
PRC000483,CMP060,2022-06-14,466.03,502.89,420.79,427.68,665236
PRC000484,CMP039,2024-09-19,454.53,487.09,444.4,449.86,2086856
PRC000485,CMP006,2022-11-17,266.32,278.12,264.41,265.46,903884
PRC000486,CMP033,2021-12-28,260.22,276.34,242.08,266.76,2138922
PRC000487,CMP060,2021-01-02,296.93,331.17,296.21,322.1,1529472
PRC000488,CMP041,2023-04-17,423.03,425.9,396.62,417.24,3817801
PRC000489,CMP024,2021-03-08,381.1,406.82,334.92,359.46,1553625
PRC000490,CMP056,2022-12-30,48.33,55.45,46.45,52.51,151283
PRC000491,CMP052,2024-11-14,12.87,13.1,12.54,12.81,4083924
PRC000492,CMP051,2024-07-05,158.37,177.69,143.72,167.18,2539868
PRC000493,CMP025,2024-10-25,52.94,54.01,51.42,53.53,225943
PRC000494,CMP081,2024-10-23,112.52,123.47,101.55,111.1,4518957
PRC000495,CMP003,2020-08-26,103.55,108.22,96.35,101.98,1394393
PRC000496,CMP003,2024-10-26,452.18,502.29,421.98,460.93,3771815
PRC000497,CMP007,2021-11-14,296.76,305.72,271.41,300.02,67054
PRC000498,CMP064,2024-02-18,60.31,67.98,56.4,61.21,4855162
PRC000499,CMP063,2022-11-17,301.96,327.07,288.79,307.45,4958996
PRC000500,CMP030,2024-01-02,365.06,416.28,315.5,402.94,510227
PRC000501,CMP083,2022-05-04,268.87,285.89,256.13,258.02,3971646
PRC000502,CMP056,2020-02-12,67.3,73.59,60.78,66.52,1354362
PRC000503,CMP029,2023-04-18,151.13,155.49,143.34,146.16,2846021
PRC000504,CMP038,2024-01-20,461.65,520.75,412.12,463.01,3275671
PRC000505,CMP061,2024-06-25,480.3,540.32,431.81,511.52,1360170
PRC000506,CMP017,2020-12-20,314.7,328.03,279.33,311.82,1674394
PRC000507,CMP064,2021-09-13,86.59,92.98,76.28,92.03,1969964
PRC000508,CMP046,2023-10-18,112.62,113.41,112.31,113.28,1331479
PRC000509,CMP044,2022-05-31,95.61,107.94,88.39,104.16,957043
PRC000510,CMP044,2024-05-26,312.61,318.27,302.1,306.27,2980977
PRC000511,CMP066,2023-05-22,386.99,431.69,354.66,423.7,874606
PRC000512,CMP015,2020-08-04,356.14,405.64,332.75,366.07,855531
PRC000513,CMP027,2022-01-10,413.57,416.17,407.03,412.79,1318284
PRC000514,CMP013,2020-11-11,366.89,405.86,324.96,365.28,3052246
PRC000515,CMP054,2024-04-24,173.96,177.56,151.82,163.12,56260
PRC000516,CMP011,2021-06-28,130.2,146.0,123.53,134.88,3125222
PRC000517,CMP068,2022-05-13,360.45,382.89,326.42,340.28,1915129
PRC000518,CMP067,2024-06-15,77.62,82.61,66.93,81.01,3035783
PRC000519,CMP067,2020-05-22,472.43,503.79,417.85,479.52,712171
PRC000520,CMP051,2024-04-03,175.77,186.36,155.41,168.84,312164
PRC000521,CMP081,2023-12-31,333.49,365.58,288.34,292.81,4361216
PRC000522,CMP039,2024-01-17,486.6,517.21,421.95,488.71,2632466
PRC000523,CMP019,2023-12-05,455.52,456.06,436.4,446.78,3389478
PRC000524,CMP084,2022-06-24,228.63,235.66,209.96,230.22,2897172
PRC000525,CMP039,2020-06-21,444.96,497.12,417.96,433.58,311128
PRC000526,CMP067,2023-01-12,273.34,289.33,243.87,283.87,2382759
PRC000527,CMP082,2020-11-23,114.73,123.54,109.36,114.19,197475
PRC000528,CMP039,2024-01-27,23.67,26.5,21.57,22.76,3547249
PRC000529,CMP081,2022-11-05,493.61,501.79,489.17,493.88,2974537
PRC000530,CMP074,2024-02-18,70.67,78.69,60.69,68.77,44733
PRC000531,CMP073,2024-01-03,232.04,266.25,204.01,265.57,4474549
PRC000532,CMP074,2023-10-09,423.8,438.67,404.78,427.38,1175165
PRC000533,CMP075,2021-01-29,360.03,388.09,346.66,360.24,3031531
PRC000534,CMP012,2020-05-07,232.61,237.72,217.76,225.98,3565208
PRC000535,CMP068,2022-04-04,445.37,477.19,415.56,438.32,4935510
PRC000536,CMP082,2022-05-17,283.89,317.06,246.76,287.84,3692658
PRC000537,CMP021,2020-10-22,347.62,397.04,309.47,345.98,4243839
PRC000538,CMP068,2020-08-29,72.29,80.0,70.89,77.31,1784774
PRC000539,CMP016,2023-05-17,233.16,234.3,227.67,231.38,3428751
PRC000540,CMP016,2022-01-30,64.06,67.61,61.28,64.59,2558892
PRC000541,CMP019,2024-05-24,495.6,518.14,459.48,505.89,4947126
PRC000542,CMP024,2024-08-04,216.66,247.11,206.74,218.18,4101298
PRC000543,CMP062,2023-03-19,11.02,11.93,10.91,10.96,2598967
PRC000544,CMP078,2020-09-28,287.22,326.01,253.56,287.99,1163009
PRC000545,CMP042,2020-07-01,257.33,275.12,239.96,255.75,3437211
PRC000546,CMP057,2024-02-16,199.75,226.72,189.59,191.29,2327790
PRC000547,CMP040,2023-02-23,326.5,368.91,291.86,335.93,1039355
PRC000548,CMP007,2023-03-13,325.52,329.68,278.88,306.41,4377788
PRC000549,CMP069,2021-01-03,102.8,110.14,88.97,91.52,160161
PRC000550,CMP075,2022-06-28,144.73,149.2,126.72,145.58,711078
PRC000551,CMP003,2021-11-27,405.39,442.29,380.96,383.72,3666967
PRC000552,CMP012,2020-08-22,98.45,98.81,90.65,93.77,834270
PRC000553,CMP020,2021-09-20,275.47,287.26,267.92,282.78,3417482
PRC000554,CMP008,2021-09-02,342.52,345.55,293.14,302.65,3272051
PRC000555,CMP016,2020-04-16,58.38,59.63,50.56,52.9,1700191
PRC000556,CMP065,2022-02-27,127.42,138.83,122.9,131.0,966372
PRC000557,CMP004,2022-04-14,141.95,148.73,130.17,131.38,1961757
PRC000558,CMP013,2021-05-19,457.73,459.01,419.69,442.74,4654223
PRC000559,CMP082,2022-10-21,329.26,335.46,301.19,316.47,1707720
PRC000560,CMP032,2023-01-05,393.61,402.02,361.7,368.48,3555693
PRC000561,CMP080,2021-08-15,481.06,521.12,478.04,513.05,1405099
PRC000562,CMP049,2021-12-20,10.27,11.71,9.53,10.83,1785711
PRC000563,CMP073,2020-05-23,296.73,319.44,294.71,312.99,2522937
PRC000564,CMP036,2024-12-03,53.96,59.61,47.24,56.21,3624563
PRC000565,CMP044,2023-07-24,113.32,121.9,99.69,119.32,2193451
PRC000566,CMP042,2021-11-30,490.02,542.04,469.95,517.69,1767841
PRC000567,CMP083,2020-01-05,235.3,256.46,234.74,249.77,3998414
PRC000568,CMP063,2024-04-10,12.1,12.12,11.79,11.97,3295970
PRC000569,CMP004,2024-08-31,273.68,306.0,247.03,251.6,3735413
PRC000570,CMP046,2022-03-03,339.4,357.37,298.02,347.13,1487349
PRC000571,CMP048,2021-01-30,421.18,472.47,359.03,373.18,3730387
PRC000572,CMP046,2021-01-27,14.59,16.22,12.93,15.17,755693
PRC000573,CMP064,2022-01-13,409.98,448.43,360.26,379.76,309667
PRC000574,CMP026,2024-08-08,147.57,167.59,131.92,139.38,3323611
PRC000575,CMP025,2023-09-13,64.36,67.04,59.53,60.81,4746494
PRC000576,CMP009,2020-09-17,339.37,370.06,330.43,353.74,2178887
PRC000577,CMP036,2021-01-27,467.45,527.43,405.68,494.42,194923
PRC000578,CMP072,2024-12-13,496.06,547.62,456.4,479.47,3808808
PRC000579,CMP042,2022-06-04,10.96,11.66,9.85,11.03,3414122
PRC000580,CMP006,2024-12-15,144.28,159.0,134.18,143.15,1884646
PRC000581,CMP051,2021-02-02,33.01,37.56,30.37,32.64,2808715
PRC000582,CMP055,2020-06-01,50.09,54.39,49.9,53.21,2098019
PRC000583,CMP004,2022-09-09,106.47,111.73,105.47,109.38,3624450
PRC000584,CMP033,2021-05-21,405.95,442.03,367.81,392.62,905632
PRC000585,CMP067,2024-06-14,242.05,276.86,211.82,265.26,1986949
PRC000586,CMP081,2022-07-03,472.34,527.3,428.44,503.98,4857454
PRC000587,CMP009,2024-05-21,71.16,81.56,61.37,68.99,1070847
PRC000588,CMP056,2020-05-14,40.38,45.24,40.05,43.22,855191
PRC000589,CMP013,2023-06-18,342.01,370.7,326.88,343.6,3449623
PRC000590,CMP050,2022-08-08,124.22,135.39,111.93,112.18,3592211
PRC000591,CMP004,2022-07-18,441.17,482.15,418.7,478.19,4339696
PRC000592,CMP009,2023-04-29,170.81,175.74,168.18,172.68,1625156
PRC000593,CMP062,2024-01-24,453.14,461.7,418.55,433.89,3730779
PRC000594,CMP075,2022-06-11,101.1,103.19,100.43,100.78,4305410
PRC000595,CMP019,2020-10-28,480.27,534.62,457.85,525.81,3939650
PRC000596,CMP076,2023-09-08,161.25,169.54,152.33,152.47,1213995
PRC000597,CMP055,2021-12-05,38.09,40.99,33.32,39.91,1640193
PRC000598,CMP025,2023-09-29,488.49,535.43,473.74,477.96,3991671
PRC000599,CMP075,2023-03-05,350.44,402.06,318.91,346.44,2816724
PRC000600,CMP006,2022-10-12,311.89,331.48,304.3,316.65,1841509
PRC000601,CMP028,2021-05-04,460.78,504.93,412.87,455.82,4033791
PRC000602,CMP027,2022-03-30,369.95,422.81,351.55,404.29,1546554
PRC000603,CMP072,2020-08-23,414.78,415.2,414.16,414.53,1195554
PRC000604,CMP006,2020-03-01,152.38,156.82,138.99,152.64,1671363
PRC000605,CMP044,2024-10-01,106.93,109.72,92.73,104.94,4652524
PRC000606,CMP013,2020-02-12,130.52,134.36,127.07,128.98,1152282
PRC000607,CMP040,2022-07-23,195.67,218.78,192.41,217.1,2015523
PRC000608,CMP080,2024-12-10,191.12,201.79,186.21,194.42,3639290
PRC000609,CMP025,2021-01-27,440.41,444.73,430.87,443.68,4468392
PRC000610,CMP032,2020-04-04,195.32,206.28,177.75,205.62,4927846
PRC000611,CMP007,2023-07-13,102.66,110.91,90.5,97.19,2350425
PRC000612,CMP027,2024-01-29,437.7,493.61,374.12,479.97,683897
PRC000613,CMP050,2024-03-18,394.49,441.3,358.11,372.04,4272131
PRC000614,CMP068,2023-11-23,193.39,208.44,188.2,202.62,4055189
PRC000615,CMP075,2023-08-23,360.67,387.44,346.15,362.71,308060
PRC000616,CMP028,2021-09-18,111.53,126.5,103.97,109.25,3566350
PRC000617,CMP071,2020-06-22,445.47,483.65,382.96,420.63,1127844
PRC000618,CMP006,2022-08-10,378.3,395.04,348.86,359.49,4298165
PRC000619,CMP064,2021-10-11,314.35,334.44,292.3,309.53,2291253
PRC000620,CMP046,2020-06-17,197.36,202.68,190.44,198.34,2471594
PRC000621,CMP030,2020-07-20,422.88,455.41,382.05,439.7,995787
PRC000622,CMP043,2021-05-27,44.96,45.22,43.61,43.93,2540362
PRC000623,CMP078,2020-10-09,375.15,418.39,327.57,344.88,4557068
PRC000624,CMP052,2022-04-10,457.07,457.66,436.54,453.91,4866004
PRC000625,CMP020,2024-11-07,381.32,382.0,343.91,381.59,3335516
PRC000626,CMP076,2024-05-28,121.51,134.69,117.68,121.66,4636672
PRC000627,CMP041,2024-09-28,381.23,422.55,354.85,408.46,1576771
PRC000628,CMP072,2020-03-02,220.11,251.21,206.32,226.01,3144212
PRC000629,CMP064,2024-07-17,78.09,88.32,74.51,84.7,2976124
PRC000630,CMP069,2021-09-05,176.51,187.61,158.35,170.15,2736353
PRC000631,CMP043,2023-03-09,297.61,322.95,296.17,299.9,4815043
PRC000632,CMP069,2022-03-02,434.8,498.73,421.48,451.66,1580899
PRC000633,CMP039,2020-07-09,242.64,254.61,207.63,237.65,1439005
PRC000634,CMP063,2020-02-24,61.11,66.18,60.82,64.51,1567086
PRC000635,CMP038,2023-09-12,107.51,122.21,101.29,105.6,4399949
PRC000636,CMP053,2022-03-11,44.29,44.67,40.85,41.51,1318308
PRC000637,CMP050,2024-11-07,494.9,504.49,463.84,494.05,1733077
PRC000638,CMP061,2020-11-21,73.67,75.94,68.89,73.89,4825216
PRC000639,CMP036,2021-02-17,470.19,511.62,434.75,487.39,63438
PRC000640,CMP032,2022-12-12,495.63,528.77,434.33,491.45,2759941
PRC000641,CMP012,2021-08-12,456.05,516.2,424.57,477.36,3828777
PRC000642,CMP023,2022-04-30,179.92,202.66,158.54,175.79,2090894
PRC000643,CMP085,2021-01-10,97.99,107.07,91.64,97.58,4770890
PRC000644,CMP021,2021-07-14,56.81,62.76,56.44,62.04,4511869
PRC000645,CMP028,2022-10-07,153.03,174.06,137.01,163.78,3451051
PRC000646,CMP014,2022-10-30,496.27,537.42,422.18,431.0,2735796
PRC000647,CMP004,2020-05-29,210.95,216.17,204.39,204.92,3875731
PRC000648,CMP002,2021-05-28,196.77,218.79,171.51,190.26,963028
PRC000649,CMP060,2020-05-19,357.46,364.78,321.52,341.6,693468
PRC000650,CMP036,2024-09-19,278.73,288.86,239.01,246.0,1354640
PRC000651,CMP069,2024-02-27,93.59,93.84,92.18,92.67,3279683
PRC000652,CMP057,2022-01-03,92.54,101.86,92.38,94.97,1493670
PRC000653,CMP007,2024-09-09,116.17,116.77,104.41,107.08,4387188
PRC000654,CMP040,2022-06-28,324.1,358.93,280.49,311.13,440691
PRC000655,CMP032,2022-02-06,303.12,305.33,285.96,289.87,2002021
PRC000656,CMP025,2023-10-24,107.99,108.25,107.54,107.55,530920
PRC000657,CMP022,2024-01-22,118.08,133.71,103.96,128.67,1402293
PRC000658,CMP081,2021-01-23,31.57,34.0,27.71,29.74,1738442
PRC000659,CMP014,2021-12-31,467.82,495.54,437.79,451.21,2713605
PRC000660,CMP059,2021-03-26,95.07,100.8,90.56,94.55,554784
PRC000661,CMP028,2022-04-21,332.4,346.28,301.29,303.27,2530452
PRC000662,CMP073,2020-12-17,386.1,415.03,328.74,390.22,2114427
PRC000663,CMP018,2021-11-11,479.93,523.11,409.28,488.54,1471783
PRC000664,CMP062,2020-05-18,321.32,363.93,305.99,355.33,2812066
PRC000665,CMP030,2022-10-28,18.65,21.2,17.39,19.34,4929043
PRC000666,CMP016,2021-09-24,355.27,355.98,354.14,355.54,1984036
PRC000667,CMP048,2022-10-18,371.58,413.79,337.04,341.64,2489184
PRC000668,CMP077,2022-06-27,108.99,115.13,98.49,102.45,2758250
PRC000669,CMP054,2023-08-20,75.79,79.4,66.84,67.34,2420736
PRC000670,CMP027,2023-01-09,377.77,390.75,336.24,354.92,454605
PRC000671,CMP029,2023-05-30,454.25,499.56,437.33,480.1,3201135
PRC000672,CMP063,2020-05-23,265.52,272.83,240.44,242.53,1615517
PRC000673,CMP023,2023-04-28,35.53,40.82,30.53,31.82,4605063
PRC000674,CMP060,2021-09-29,417.3,475.63,402.51,408.23,1378063
PRC000675,CMP037,2023-03-26,363.62,376.98,354.0,359.72,3761371
PRC000676,CMP047,2022-03-26,484.19,498.82,421.55,458.73,3169523
PRC000677,CMP020,2024-08-05,92.21,98.31,85.22,94.84,4044315
PRC000678,CMP039,2023-05-03,19.71,20.84,17.19,19.96,4507340
PRC000679,CMP059,2021-08-03,84.87,94.12,81.59,87.4,3147960
PRC000680,CMP026,2020-11-12,285.45,306.04,271.18,296.1,1591696
PRC000681,CMP052,2022-05-01,12.05,13.61,10.73,11.81,3311561
PRC000682,CMP076,2020-05-25,485.54,512.72,449.89,490.17,3430158
PRC000683,CMP021,2021-02-01,443.65,509.7,435.37,504.66,3660932
PRC000684,CMP063,2023-07-24,478.98,534.39,424.98,463.12,3089522
PRC000685,CMP032,2022-09-05,351.26,385.56,302.44,363.59,290470
PRC000686,CMP083,2020-10-29,461.52,486.54,412.61,414.7,2193200
PRC000687,CMP075,2023-09-19,306.66,350.1,299.88,312.31,1355151
PRC000688,CMP051,2023-12-17,16.05,17.91,14.5,17.63,4918070
PRC000689,CMP022,2024-08-26,487.33,493.2,420.81,484.22,3581857
PRC000690,CMP049,2023-04-15,133.91,139.98,114.47,131.27,2584513
PRC000691,CMP014,2023-07-26,369.63,411.35,318.38,399.21,4804415
PRC000692,CMP051,2023-12-02,390.58,410.76,382.22,403.59,2585533
PRC000693,CMP054,2022-12-11,13.15,13.48,12.18,12.31,3497726
PRC000694,CMP018,2021-02-09,330.72,367.08,322.26,339.05,4081816
PRC000695,CMP024,2021-02-15,99.17,113.28,92.47,109.42,495777
PRC000696,CMP053,2022-06-21,377.46,423.27,366.6,422.3,916997
PRC000697,CMP036,2020-05-11,435.5,446.35,416.35,427.68,2871178
PRC000698,CMP002,2020-05-05,24.54,25.4,22.75,24.77,2233047
PRC000699,CMP013,2021-03-08,378.38,378.79,345.32,378.38,4382659
PRC000700,CMP035,2022-09-22,397.98,420.41,366.93,418.38,3970755
PRC000701,CMP044,2021-10-07,380.89,415.42,361.66,398.32,2010885
PRC000702,CMP046,2024-11-23,471.09,518.09,444.35,448.57,2771381
PRC000703,CMP018,2020-02-22,405.07,405.26,352.18,373.51,1031914
PRC000704,CMP048,2022-07-14,435.81,454.08,390.1,442.25,3987261
PRC000705,CMP042,2020-02-04,262.31,288.29,262.19,278.84,3022623
PRC000706,CMP030,2023-05-27,437.98,501.68,389.64,465.6,4065583
PRC000707,CMP061,2023-09-10,206.08,225.02,203.56,212.74,843683
PRC000708,CMP067,2024-11-29,369.8,386.1,358.98,362.86,4798383
PRC000709,CMP012,2021-09-09,394.58,437.0,392.7,414.76,4604220
PRC000710,CMP062,2023-09-19,493.74,528.31,427.35,523.77,4536451
PRC000711,CMP012,2020-08-04,128.04,132.1,113.57,125.8,3649150
PRC000712,CMP050,2024-04-18,496.75,498.93,427.53,450.84,2352812
PRC000713,CMP016,2023-09-24,117.98,122.54,109.55,121.21,1139807
PRC000714,CMP043,2024-11-20,462.14,506.06,428.04,490.11,1878422
PRC000715,CMP049,2024-01-09,466.57,520.2,424.53,486.14,3202516
PRC000716,CMP030,2021-04-02,330.42,369.33,282.53,320.46,2174437
PRC000717,CMP025,2024-03-04,66.69,67.57,65.8,67.11,974969
PRC000718,CMP001,2021-09-28,290.69,296.25,277.03,284.34,520128
