Trade_ID,Account_ID,Broker_ID,Company_ID,Action,Transaction Date,Time,No. of shares,Price / share,Trade_Type,Tax_Amount
TRD001083,ACC015,BRK007,CMP068,Market buy,12-09-2023,13:40:21,1,387.35,BUY,0
TRD001084,ACC068,BRK003,CMP054,Market buy,13-09-2023,13:30:03,2,32.98,BUY,0
TRD001085,ACC049,BRK011,CMP005,Market buy,13-09-2023,13:30:03,1,179,BUY,0
TRD001086,ACC046,BRK001,CMP004,Market buy,13-09-2023,13:30:06,1,144.11,BUY,0
TRD001087,ACC060,BRK007,CMP053,Market buy,14-09-2023,19:52:09,1,55.17,BUY,0
TRD001088,ACC022,BRK009,CMP017,Market buy,15-09-2023,13:47:59,5,25.35,BUY,0
TRD001089,ACC057,BRK003,CMP004,Market buy,18-09-2023,13:30:16,1,137.94,BUY,0
TRD001090,ACC047,BRK015,CMP053,Market buy,18-09-2023,13:30:25,2.115124,54.39,BUY,0
TRD001091,ACC043,BRK012,CMP053,Market buy,18-09-2023,13:30:25,2.684876,54.36,BUY,0
TRD001092,ACC016,BRK007,CMP025,Market buy,19-09-2023,13:35:28,14.916702,9.52,BUY,0
TRD001093,ACC036,BRK011,CMP025,Market buy,19-09-2023,13:35:36,25.083298,9.52,BUY,0
TRD001094,ACC030,BRK015,CMP012,Market sell,19-09-2023,13:30:04,50,45.59,SELL,0.01
TRD001095,ACC007,BRK010,CMP053,Market buy,19-09-2023,13:33:40,10,53.73,BUY,0
TRD001096,ACC041,BRK013,CMP025,Market buy,19-09-2023,13:42:20,5,9.51,BUY,0
TRD001097,ACC045,BRK013,CMP005,Market buy,19-09-2023,13:36:14,1,177.79,BUY,0
TRD001098,ACC065,BRK015,CMP004,Market buy,19-09-2023,13:38:11,2,139.26,BUY,0
TRD001099,ACC006,BRK004,CMP068,Market buy,19-09-2023,13:38:46,1,389.87,BUY,0
TRD001100,ACC058,BRK015,CMP032,Market buy,19-09-2023,13:38:50,20,11.97,BUY,0
TRD001101,ACC025,BRK010,CMP076,Market buy,19-09-2023,13:41:26,1,244.42,BUY,0
TRD001102,ACC043,BRK011,CMP053,Market buy,26-09-2023,19:47:35,6.2,50.19,BUY,0
TRD001103,ACC033,BRK001,CMP025,Market buy,27-09-2023,13:36:32,30,8.87,BUY,0
TRD001104,ACC071,BRK001,CMP036,Market sell,27-09-2023,13:30:01,16,145.05,SELL,0.02
TRD001105,ACC073,BRK014,CMP077,Market buy,27-09-2023,13:35:11,4.108871,29.35,BUY,0
TRD001106,ACC056,BRK003,CMP077,Market buy,27-09-2023,13:35:12,5.891129,29.35,BUY,0
TRD001107,ACC073,BRK002,CMP032,Market buy,27-09-2023,13:37:20,25,11.61,BUY,0
TRD001108,ACC038,BRK005,CMP005,Market buy,27-09-2023,13:39:17,2,162.26,BUY,0
TRD001109,ACC025,BRK014,CMP068,Market buy,27-09-2023,13:52:22,1,364.94,BUY,0
TRD001110,ACC018,BRK009,CMP004,Market buy,27-09-2023,13:53:06,1,135.51,BUY,0
TRD001111,ACC029,BRK014,CMP074,Market buy,27-09-2023,13:53:50,1,504.1,BUY,0
TRD001112,ACC003,BRK004,CMP053,Market buy,27-09-2023,13:56:39,2,50.71,BUY,0
TRD001113,ACC039,BRK009,CMP053,Market buy,28-09-2023,13:39:12,0.121072,49.96,BUY,0
TRD001114,ACC028,BRK002,CMP053,Market buy,28-09-2023,13:39:12,4.878928,49.96,BUY,0
TRD001115,ACC026,BRK011,CMP077,Market buy,28-09-2023,13:43:11,8,29.1,BUY,0
TRD001116,ACC071,BRK012,CMP067,Market buy,28-09-2023,13:45:30,2,108.74,BUY,0
TRD001117,ACC006,BRK008,CMP054,Market buy,28-09-2023,13:51:58,8,33.09,BUY,0
TRD001118,ACC031,BRK014,CMP032,Market buy,28-09-2023,13:55:18,6,11.63,BUY,0
TRD001119,ACC067,BRK009,CMP025,Market buy,28-09-2023,13:47:59,25,8.9,BUY,0
TRD001120,ACC075,BRK003,CMP053,Market buy,28-09-2023,13:52:59,1,49.9,BUY,0
TRD001121,ACC026,BRK008,CMP053,Market buy,02-10-2023,13:30:08,5,49.79,BUY,0
TRD001122,ACC024,BRK011,CMP067,Market sell,02-10-2023,17:10:56,7.5755,105.27,SELL,0
TRD001123,ACC007,BRK008,CMP067,Market sell,02-10-2023,17:10:57,2.4245,105.27,SELL,0
TRD001124,ACC003,BRK011,CMP053,Market buy,02-10-2023,17:11:37,10,48.87,BUY,0
TRD001125,ACC055,BRK010,CMP077,Market buy,02-10-2023,17:12:14,10,28.72,BUY,0
TRD001126,ACC019,BRK008,CMP077,Market buy,02-10-2023,17:17:45,9,28.74,BUY,0
TRD001127,ACC044,BRK002,CMP077,Market buy,02-10-2023,17:18:00,1,28.74,BUY,0
TRD001128,ACC004,BRK013,CMP077,Market buy,03-10-2023,13:30:01,2,28.61,BUY,0
TRD001129,ACC074,BRK002,CMP029,Market buy,06-10-2023,17:47:19,1,293.03,BUY,0
TRD001130,ACC005,BRK003,CMP074,Market buy,06-10-2023,17:48:05,1,524.21,BUY,0
TRD001131,ACC016,BRK004,CMP004,Market buy,06-10-2023,17:50:45,2,140.84,BUY,0
TRD001132,ACC069,BRK004,CMP060,Market sell,06-10-2023,13:30:06,81,8.75,SELL,0
TRD001133,ACC040,BRK005,CMP005,Market buy,06-10-2023,15:01:50,2,156.4,BUY,0
TRD001134,ACC072,BRK013,CMP004,Market buy,06-10-2023,15:02:42,1,138.72,BUY,0
TRD001135,ACC027,BRK013,CMP004,Market buy,06-10-2023,15:08:56,1,139.05,BUY,0
TRD001136,ACC009,BRK008,CMP004,Market buy,06-10-2023,15:16:09,0.73355428,139.07,BUY,0
TRD001137,ACC049,BRK008,CMP004,Market buy,06-10-2023,15:16:10,0.26644572,139.07,BUY,0
TRD001138,ACC061,BRK012,CMP053,Market buy,06-10-2023,15:18:30,1,49.76,BUY,0
TRD001139,ACC049,BRK001,CMP023,Market sell,09-10-2023,13:30:09,8,117.61,SELL,0
TRD001140,ACC044,BRK004,CMP028,Market sell,09-10-2023,13:30:13,46,14.15,SELL,0
TRD001141,ACC050,BRK015,CMP005,Market buy,09-10-2023,13:50:04,4,161.23,BUY,0
TRD001142,ACC019,BRK013,CMP074,Market buy,09-10-2023,14:05:32,1,525.5,BUY,0
TRD001143,ACC065,BRK011,CMP068,Market buy,09-10-2023,14:07:37,1,363.93,BUY,0
TRD001144,ACC025,BRK014,CMP004,Market buy,09-10-2023,14:08:24,1,138.11,BUY,0
TRD001145,ACC071,BRK008,CMP028,Market sell,09-10-2023,13:30:07,103,14.15,SELL,0
TRD001146,ACC028,BRK013,CMP068,Market buy,09-10-2023,13:52:07,1,363.76,BUY,0
TRD001147,ACC048,BRK008,CMP074,Market buy,09-10-2023,13:52:29,1,525.12,BUY,0
TRD001148,ACC071,BRK005,CMP004,Market buy,09-10-2023,13:55:11,3,138.75,BUY,0
TRD001149,ACC044,BRK014,CMP077,Market buy,09-10-2023,13:59:32,5,28.72,BUY,0
TRD001150,ACC050,BRK003,CMP046,Market sell,10-10-2023,13:30:05,3,49.55,SELL,0
TRD001151,ACC026,BRK005,CMP018,Market buy,10-10-2023,17:48:21,10,20.75,BUY,0
TRD001152,ACC022,BRK013,CMP018,Market buy,10-10-2023,17:56:53,4,20.81,BUY,0
TRD001153,ACC017,BRK014,CMP023,Market sell,10-10-2023,13:30:06,21,120.44,SELL,0.02
TRD001154,ACC064,BRK011,CMP034,Market buy,10-10-2023,14:25:44,2,540.43,BUY,0
TRD001155,ACC017,BRK006,CMP005,Market buy,10-10-2023,14:26:54,3,159.25,BUY,0
TRD001156,ACC027,BRK004,CMP072,Market buy,10-10-2023,14:28:18,5,111.09,BUY,0
TRD001157,ACC075,BRK002,CMP017,Market buy,10-10-2023,14:31:01,10,21.68,BUY,0
TRD001158,ACC057,BRK001,CMP004,Market buy,10-10-2023,14:34:41,1,141.65,BUY,0
TRD001159,ACC008,BRK014,CMP072,Market buy,10-10-2023,14:36:08,1,110.65,BUY,0
TRD001160,ACC036,BRK006,CMP017,Market buy,10-10-2023,17:55:57,1,22.11,BUY,0
TRD001161,ACC027,BRK006,CMP008,Market sell,11-10-2023,13:30:05,11.083,79.49,SELL,0
TRD001162,ACC060,BRK002,CMP008,Market sell,11-10-2023,13:30:07,19.917,79.88,SELL,0
TRD001163,ACC063,BRK014,CMP029,Market buy,11-10-2023,14:40:31,1,297.22,BUY,0
TRD001164,ACC002,BRK004,CMP034,Market buy,11-10-2023,14:44:02,1,539.44,BUY,0
TRD001165,ACC016,BRK003,CMP068,Market buy,11-10-2023,14:44:55,1,370.96,BUY,0
TRD001166,ACC068,BRK007,CMP074,Market buy,11-10-2023,14:47:00,1,523.95,BUY,0
TRD001167,ACC066,BRK006,CMP004,Market buy,11-10-2023,14:48:16,2,142.08,BUY,0
TRD001168,ACC023,BRK010,CMP076,Market buy,11-10-2023,14:50:18,1,237.02,BUY,0
TRD001169,ACC038,BRK015,CMP076,Market buy,11-10-2023,14:55:19,1,237.08,BUY,0
TRD001170,ACC051,BRK009,CMP004,Market buy,13-10-2023,18:39:01,2,141.27,BUY,0
TRD001171,ACC006,BRK014,CMP053,Market buy,13-10-2023,18:52:53,2,50.49,BUY,0
TRD001172,ACC075,BRK009,CMP081,Market sell,13-10-2023,19:42:36,6.5867,158.01,SELL,0
TRD001173,ACC072,BRK013,CMP081,Market sell,13-10-2023,19:42:38,3.4133,158.01,SELL,0
TRD001174,ACC043,BRK015,CMP034,Market buy,13-10-2023,19:48:24,1,531.97,BUY,0
TRD001175,ACC057,BRK006,CMP074,Market buy,13-10-2023,19:50:30,1,538.86,BUY,0
TRD001176,ACC047,BRK001,CMP068,Market buy,13-10-2023,19:54:14,1,363.37,BUY,0
TRD001177,ACC008,BRK014,CMP004,Market buy,13-10-2023,19:56:43,1,141.43,BUY,0
TRD001178,ACC056,BRK002,CMP036,Market sell,13-10-2023,19:58:44,6,147.98,SELL,0.01
TRD001179,ACC068,BRK012,CMP034,Market buy,13-10-2023,19:59:12,1,532.3,BUY,0
TRD001180,ACC072,BRK002,CMP004,Market buy,16-10-2023,13:30:00,1.6661463,141.76,BUY,0
TRD001181,ACC065,BRK012,CMP004,Market buy,16-10-2023,13:30:06,0.3338537,141.76,BUY,0
TRD001182,ACC008,BRK004,CMP018,Market buy,16-10-2023,15:15:06,4,21.09,BUY,0
TRD001183,ACC060,BRK009,CMP081,Market sell,16-10-2023,15:00:34,10,159.41,SELL,0.01
TRD001184,ACC006,BRK009,CMP068,Market buy,16-10-2023,15:02:13,1,371.22,BUY,0
TRD001185,ACC063,BRK011,CMP076,Market buy,16-10-2023,15:03:30,1,240.66,BUY,0
TRD001186,ACC048,BRK001,CMP039,Market buy,16-10-2023,15:03:49,1,404.41,BUY,0
TRD001187,ACC011,BRK001,CMP034,Market buy,16-10-2023,15:05:00,1,541.17,BUY,0
TRD001188,ACC004,BRK007,CMP053,Market buy,16-10-2023,15:10:11,2,50.69,BUY,0
TRD001189,ACC062,BRK010,CMP063,Market sell,17-10-2023,13:30:04,37,55.02,SELL,0.01
TRD001190,ACC053,BRK007,CMP074,Market buy,17-10-2023,19:53:09,1,536.18,BUY,0
TRD001191,ACC055,BRK002,CMP068,Market buy,17-10-2023,19:54:14,1,367.15,BUY,0
TRD001192,ACC057,BRK008,CMP004,Market buy,17-10-2023,19:55:35,3,142.48,BUY,0
TRD001193,ACC065,BRK002,CMP034,Market buy,17-10-2023,19:56:27,1,538.48,BUY,0
TRD001194,ACC070,BRK003,CMP004,Market buy,17-10-2023,19:57:55,1,142.61,BUY,0
TRD001195,ACC025,BRK010,CMP032,Market buy,18-10-2023,13:30:01,4,11.91,BUY,0
TRD001196,ACC012,BRK013,CMP004,Market buy,20-10-2023,13:30:01,1,135.07,BUY,0
TRD001197,ACC075,BRK010,CMP005,Market buy,20-10-2023,13:31:26,1,160.78,BUY,0
TRD001198,ACC018,BRK008,CMP004,Market buy,31-10-2023,13:30:01,2,131.9,BUY,0
TRD001199,ACC045,BRK015,CMP039,Market buy,31-10-2023,13:30:02,1,373.9,BUY,0
TRD001200,ACC047,BRK008,CMP068,Market buy,31-10-2023,13:30:03,1,347.16,BUY,0
TRD001201,ACC023,BRK005,CMP053,Market buy,31-10-2023,13:31:16,0.297231,46.34,BUY,0
TRD001202,ACC029,BRK014,CMP053,Market buy,31-10-2023,13:31:33,4.702769,46.26,BUY,0
TRD001203,ACC033,BRK015,CMP004,Market buy,03-11-2023,13:30:01,1,139.78,BUY,0
TRD001204,ACC048,BRK004,CMP004,Market buy,06-11-2023,18:33:41,2,139.98,BUY,0
TRD001205,ACC032,BRK015,CMP046,Market sell,06-11-2023,14:30:15,3.469,59.4,SELL,0
TRD001206,ACC025,BRK008,CMP046,Market sell,06-11-2023,14:30:17,43.531,59.75,SELL,0
TRD001207,ACC048,BRK002,CMP034,Market buy,06-11-2023,14:33:53,5,499.32,BUY,0
TRD001208,ACC065,BRK014,CMP040,Market buy,06-11-2023,14:38:16,1,331.17,BUY,0
TRD001209,ACC031,BRK007,CMP041,Market sell,06-11-2023,14:39:52,24,72.78,SELL,0.01
TRD001210,ACC018,BRK005,CMP040,Market buy,06-11-2023,14:40:48,5,331.24,BUY,0
TRD001211,ACC024,BRK011,CMP075,Market sell,06-11-2023,14:45:09,17,210.62,SELL,0.02
TRD001212,ACC069,BRK005,CMP040,Market buy,06-11-2023,14:57:48,10,332.22,BUY,0
TRD001213,ACC065,BRK001,CMP040,Market buy,06-11-2023,15:20:27,1,332.08,BUY,0
TRD001214,ACC028,BRK005,CMP030,Market sell,07-11-2023,16:22:44,2,39.38,SELL,0
TRD001215,ACC074,BRK009,CMP006,Market buy,07-11-2023,16:48:37,1,71.03,BUY,0
TRD001216,ACC055,BRK009,CMP083,Market sell,07-11-2023,20:59:22,66,35.03,SELL,0.02
TRD001217,ACC073,BRK006,CMP041,Market sell,08-11-2023,15:18:10,3,72.18,SELL,0
TRD001218,ACC026,BRK013,CMP004,Market buy,08-11-2023,15:20:35,1,143.03,BUY,0
TRD001219,ACC031,BRK013,CMP034,Market buy,08-11-2023,14:30:01,1,521.21,BUY,0
TRD001220,ACC073,BRK014,CMP013,Market buy,08-11-2023,14:30:02,1,572.03,BUY,0
TRD001221,ACC039,BRK007,CMP004,Market buy,08-11-2023,14:30:02,1.2728788,142.34,BUY,0
TRD001222,ACC072,BRK002,CMP040,Market buy,08-11-2023,14:30:03,1,338.39,BUY,0
TRD001223,ACC027,BRK015,CMP011,Market buy,08-11-2023,14:30:06,2,236,BUY,0
TRD001224,ACC001,BRK011,CMP004,Market buy,08-11-2023,14:30:06,0.7271212,142.55,BUY,0
TRD001225,ACC049,BRK014,CMP004,Market buy,09-11-2023,14:30:03,1,144.9,BUY,0
TRD001226,ACC075,BRK003,CMP058,Market sell,10-11-2023,14:30:06,4,246.58,SELL,0
TRD001227,ACC033,BRK015,CMP003,Market buy,10-11-2023,15:23:56,1,582.47,BUY,0
TRD001228,ACC073,BRK014,CMP040,Market buy,10-11-2023,15:31:37,1,339.69,BUY,0
TRD001229,ACC046,BRK010,CMP006,Market buy,10-11-2023,15:36:21,2,71.93,BUY,0
TRD001230,ACC058,BRK004,CMP058,Market sell,10-11-2023,14:30:08,3.9444,246.58,SELL,0
TRD001231,ACC036,BRK015,CMP058,Market sell,10-11-2023,14:30:08,5.0556,246.58,SELL,0
TRD001232,ACC069,BRK005,CMP003,Market buy,10-11-2023,15:22:54,3,581.93,BUY,0
TRD001233,ACC072,BRK013,CMP040,Market buy,10-11-2023,15:27:28,1,340.06,BUY,0
TRD001234,ACC046,BRK001,CMP006,Market buy,10-11-2023,15:29:33,2,71.88,BUY,0
TRD001235,ACC044,BRK011,CMP026,Market sell,10-11-2023,19:03:37,205,11.9,SELL,0.02
TRD001236,ACC020,BRK011,CMP026,Market sell,10-11-2023,19:03:37,12,11.91,SELL,0
TRD001237,ACC008,BRK003,CMP026,Market sell,10-11-2023,19:03:38,88,11.89,SELL,0.01
TRD001238,ACC067,BRK003,CMP003,Market buy,10-11-2023,19:04:58,5,595.06,BUY,0
TRD001239,ACC014,BRK004,CMP003,Market buy,10-11-2023,19:06:18,1,595.11,BUY,0
TRD001240,ACC024,BRK003,CMP011,Market buy,13-11-2023,14:30:08,0.106189,239.1,BUY,0
TRD001241,ACC050,BRK001,CMP011,Market buy,13-11-2023,14:30:13,0.893811,239.45,BUY,0
TRD001242,ACC063,BRK013,CMP006,Market buy,15-11-2023,15:26:28,1,76.95,BUY,0
TRD001243,ACC054,BRK015,CMP054,Market buy,15-11-2023,15:28:01,2,31.7,BUY,0
TRD001244,ACC053,BRK011,CMP002,Market buy,15-11-2023,15:23:06,2,137.29,BUY,0
TRD001245,ACC018,BRK002,CMP059,Market sell,16-11-2023,20:57:57,16.6424,128.77,SELL,0
TRD001246,ACC038,BRK012,CMP059,Market sell,16-11-2023,20:57:58,15.3576,128.77,SELL,0
TRD001247,ACC063,BRK006,CMP059,Market sell,16-11-2023,20:58:49,5,128.74,SELL,0
TRD001248,ACC056,BRK012,CMP032,Market buy,17-11-2023,14:30:00,18,12.07,BUY,0
TRD001249,ACC054,BRK005,CMP011,Market buy,17-11-2023,14:30:03,1,250.78,BUY,0
TRD001250,ACC065,BRK012,CMP034,Market buy,17-11-2023,14:30:03,1,556.61,BUY,0
TRD001251,ACC018,BRK013,CMP040,Market buy,17-11-2023,14:30:04,2,355,BUY,0
TRD001252,ACC036,BRK010,CMP011,Market buy,17-11-2023,14:30:04,1,250.78,BUY,0
TRD001253,ACC026,BRK001,CMP074,Market buy,17-11-2023,14:30:05,0.9865992,541.07,BUY,0
TRD001254,ACC008,BRK010,CMP029,Market buy,17-11-2023,14:30:06,1,308.4,BUY,0
TRD001255,ACC034,BRK013,CMP074,Market buy,17-11-2023,14:30:06,0.0134008,540.62,BUY,0
TRD001256,ACC053,BRK005,CMP018,Market buy,17-11-2023,14:30:07,20,21.43,BUY,0
TRD001257,ACC014,BRK010,CMP004,Market buy,17-11-2023,14:44:44,2,147.35,BUY,0
TRD001258,ACC064,BRK015,CMP029,Market buy,17-11-2023,14:47:15,1,307.3,BUY,0
TRD001259,ACC029,BRK001,CMP020,Market buy,17-11-2023,14:50:54,1,134.6,BUY,0
TRD001260,ACC047,BRK001,CMP032,Market buy,17-11-2023,14:52:17,10,12.07,BUY,0
TRD001261,ACC048,BRK003,CMP004,Market buy,17-11-2023,14:30:08,1,142.39,BUY,0
TRD001262,ACC018,BRK011,CMP068,Market buy,17-11-2023,14:30:09,1,405,BUY,0
TRD001263,ACC014,BRK004,CMP006,Market buy,17-11-2023,14:59:47,0.795645,76.33,BUY,0
TRD001264,ACC013,BRK002,CMP006,Market buy,17-11-2023,14:59:48,0.204355,76.34,BUY,0
TRD001265,ACC050,BRK010,CMP054,Market buy,17-11-2023,15:00:17,2,31.78,BUY,0
TRD001266,ACC068,BRK013,CMP050,Market sell,27-11-2023,16:51:04,20,107.87,SELL,0
TRD001267,ACC030,BRK009,CMP034,Market buy,27-11-2023,16:52:50,1,563.96,BUY,0
TRD001268,ACC060,BRK014,CMP011,Market buy,27-11-2023,16:54:02,0.8658132,247.42,BUY,0
TRD001269,ACC033,BRK001,CMP011,Market buy,27-11-2023,16:54:03,0.1341868,247.4,BUY,0
TRD001270,ACC065,BRK004,CMP003,Market buy,27-11-2023,16:55:06,1,623.28,BUY,0
TRD001271,ACC030,BRK003,CMP076,Market buy,27-11-2023,16:56:10,1,253.91,BUY,0
TRD001272,ACC044,BRK009,CMP039,Market buy,27-11-2023,16:56:23,1,410,BUY,0
TRD001273,ACC062,BRK009,CMP025,Market buy,27-11-2023,16:59:43,10,9.86,BUY,0
TRD001274,ACC062,BRK012,CMP033,Market sell,28-11-2023,14:57:49,18,113.03,SELL,0.01
TRD001275,ACC046,BRK003,CMP017,Market buy,28-11-2023,14:58:24,10,24.77,BUY,0
TRD001276,ACC044,BRK010,CMP040,Market buy,28-11-2023,15:00:33,1,359.89,BUY,0
TRD001277,ACC065,BRK008,CMP011,Market buy,28-11-2023,15:01:27,1,246.96,BUY,0
TRD001278,ACC011,BRK007,CMP004,Market buy,28-11-2023,15:02:31,3,148.26,BUY,0
TRD001279,ACC072,BRK013,CMP002,Market buy,28-11-2023,15:03:46,2,139.18,BUY,0
TRD001280,ACC038,BRK002,CMP017,Market buy,28-11-2023,15:04:56,10,24.99,BUY,0
TRD001281,ACC036,BRK005,CMP001,Market buy,28-11-2023,15:07:05,1,189.94,BUY,0
TRD001282,ACC048,BRK004,CMP033,Market sell,29-11-2023,14:30:02,4.9322,112.61,SELL,0
TRD001283,ACC072,BRK004,CMP003,Market buy,29-11-2023,14:30:03,1,627,BUY,0
TRD001284,ACC049,BRK006,CMP018,Market buy,29-11-2023,14:30:04,6,24.65,BUY,0
TRD001285,ACC070,BRK009,CMP077,Market buy,29-11-2023,14:30:04,8,29.54,BUY,0
TRD001286,ACC014,BRK008,CMP076,Market buy,29-11-2023,14:30:05,1,254.15,BUY,0
TRD001287,ACC025,BRK009,CMP033,Market sell,29-11-2023,14:30:05,0.0678,112.72,SELL,0
TRD001288,ACC016,BRK006,CMP074,Market buy,29-11-2023,14:58:11,1,534.05,BUY,0
TRD001289,ACC062,BRK005,CMP004,Market buy,29-11-2023,15:56:21,1,151.78,BUY,0
TRD001290,ACC069,BRK002,CMP063,Market sell,01-12-2023,15:17:24,14,61,SELL,0.01
TRD001291,ACC012,BRK001,CMP074,Market buy,01-12-2023,15:19:52,1,552.74,BUY,0
TRD001292,ACC043,BRK007,CMP004,Market buy,01-12-2023,15:21:40,2,149.21,BUY,0
TRD001293,ACC050,BRK013,CMP025,Market buy,01-12-2023,19:53:55,6,10.25,BUY,0
TRD001294,ACC007,BRK002,CMP054,Market sell,05-12-2023,14:30:06,14.93,31.4,SELL,0
TRD001295,ACC035,BRK010,CMP054,Market sell,05-12-2023,14:30:08,9.07,31.4,SELL,0
TRD001296,ACC068,BRK007,CMP020,Market buy,05-12-2023,14:43:16,3,137.21,BUY,0
TRD001297,ACC037,BRK012,CMP077,Market buy,05-12-2023,14:46:03,5,30.35,BUY,0
TRD001298,ACC070,BRK002,CMP004,Market buy,05-12-2023,14:47:52,1,145.86,BUY,0
TRD001299,ACC074,BRK013,CMP001,Market buy,04-01-2024,14:04:00,1,182,BUY,0
TRD001300,ACC056,BRK013,CMP025,Market buy,04-01-2024,14:27:46,5,10.89,BUY,0
TRD001301,ACC037,BRK001,CMP025,Market buy,04-01-2024,14:27:46,5,10.89,BUY,0
TRD001302,ACC034,BRK002,CMP040,Market buy,12-01-2024,15:40:19,1,377.04,BUY,0
TRD001303,ACC052,BRK002,CMP032,Market buy,12-01-2024,15:44:11,10,13.68,BUY,0
TRD001304,ACC035,BRK014,CMP001,Market buy,12-01-2024,15:35:55,1,185.78,BUY,0
TRD001305,ACC058,BRK007,CMP077,Market buy,12-01-2024,15:38:26,3,31.22,BUY,0
TRD001306,ACC007,BRK008,CMP001,Market buy,22-01-2024,15:26:30,1,194.89,BUY,0
TRD001307,ACC027,BRK013,CMP068,Market buy,22-01-2024,15:33:59,0.40726,444.99,BUY,0
TRD001308,ACC020,BRK001,CMP068,Market buy,22-01-2024,15:34:00,0.59274,445.17,BUY,0
TRD001309,ACC071,BRK015,CMP001,Market buy,22-01-2024,15:36:14,1,194.94,BUY,0
TRD001310,ACC051,BRK004,CMP077,Market buy,22-01-2024,15:39:25,6,30.87,BUY,0
TRD001311,ACC008,BRK008,CMP003,Market sell,22-01-2024,12:51:09,3,617.85,SELL,0
TRD001312,ACC067,BRK008,CMP027,Market buy,22-01-2024,15:23:22,10,147.58,BUY,0
TRD001313,ACC048,BRK006,CMP027,Market buy,22-01-2024,15:24:35,3,147.53,BUY,0
TRD001314,ACC018,BRK013,CMP077,Market buy,22-01-2024,15:41:12,2,30.85,BUY,0
TRD001315,ACC002,BRK003,CMP003,Market sell,24-01-2024,11:39:41,3,601.5,SELL,0
TRD001316,ACC014,BRK014,CMP048,Market buy,24-01-2024,14:56:39,3,559,BUY,0
TRD001317,ACC065,BRK009,CMP003,Market sell,25-01-2024,18:40:57,1,622.29,SELL,0
TRD001318,ACC035,BRK003,CMP048,Market buy,25-01-2024,18:45:09,1,553.77,BUY,0
TRD001319,ACC016,BRK007,CMP032,Market buy,25-01-2024,18:47:25,10,13.18,BUY,0
TRD001320,ACC028,BRK009,CMP053,Market buy,29-01-2024,17:44:36,7,54.95,BUY,0
TRD001321,ACC043,BRK002,CMP077,Market buy,29-01-2024,17:50:34,8,30.25,BUY,0
TRD001322,ACC062,BRK005,CMP074,Market buy,30-01-2024,12:00:01,1,506.49,BUY,0
TRD001323,ACC042,BRK001,CMP005,Market buy,30-01-2024,14:20:01,4,200.62,BUY,0
TRD001324,ACC046,BRK005,CMP024,Market sell,30-01-2024,20:47:38,16,21.32,SELL,0
TRD001325,ACC006,BRK014,CMP001,Market buy,30-01-2024,20:53:06,2,187.99,BUY,0
TRD001326,ACC037,BRK001,CMP032,Market buy,31-01-2024,14:51:51,4,13.27,BUY,0
TRD001327,ACC026,BRK010,CMP032,Market buy,01-02-2024,20:50:31,8,13.2,BUY,0
TRD001328,ACC063,BRK014,CMP053,Market buy,12-02-2024,15:51:31,4.70172,52.66,BUY,0
TRD001329,ACC038,BRK005,CMP053,Market buy,12-02-2024,15:51:31,0.29828,52.66,BUY,0
TRD001330,ACC045,BRK008,CMP077,Market buy,12-02-2024,15:53:02,2,29.77,BUY,0
TRD001331,ACC044,BRK008,CMP077,Market buy,15-02-2024,12:47:23,2,29.5,BUY,0
TRD001332,ACC019,BRK009,CMP053,Market buy,15-02-2024,12:14:41,2,51.77,BUY,0
TRD001333,ACC041,BRK005,CMP032,Market buy,15-02-2024,12:15:09,6,13.27,BUY,0
TRD001334,ACC029,BRK015,CMP053,Market buy,15-02-2024,12:43:32,2,51.75,BUY,0
TRD001335,ACC005,BRK011,CMP005,Market buy,27-02-2024,20:07:29,0.835422,184.98,BUY,0
TRD001336,ACC017,BRK012,CMP005,Market buy,27-02-2024,20:07:37,1.164578,184.98,BUY,0
TRD001337,ACC063,BRK013,CMP001,Market buy,27-02-2024,20:08:20,1,182.72,BUY,0
TRD001338,ACC029,BRK004,CMP040,Market buy,27-02-2024,20:11:19,1,378.46,BUY,0
TRD001339,ACC035,BRK014,CMP068,Market buy,27-02-2024,20:12:34,1,428.32,BUY,0
TRD001340,ACC064,BRK010,CMP077,Market buy,27-02-2024,20:13:54,5,29.5,BUY,0
TRD001341,ACC071,BRK013,CMP032,Market buy,27-02-2024,20:15:06,3,13.06,BUY,0
TRD001342,ACC017,BRK015,CMP032,Market buy,27-02-2024,20:15:52,1,13.06,BUY,0
TRD001343,ACC020,BRK011,CMP032,Market buy,29-02-2024,14:58:51,6,12.13,BUY,0
TRD001344,ACC068,BRK003,CMP018,Market sell,01-03-2024,14:29:18,23.156,20.21,SELL,0
TRD001345,ACC040,BRK005,CMP018,Market sell,01-03-2024,14:29:49,26.844,20.21,SELL,0
TRD001346,ACC066,BRK008,CMP053,Market buy,01-03-2024,14:34:20,6,51.4,BUY,0
TRD001347,ACC045,BRK003,CMP068,Market buy,01-03-2024,14:37:10,1,428.25,BUY,0
TRD001348,ACC060,BRK007,CMP001,Market buy,01-03-2024,14:38:17,1,180.22,BUY,0
TRD001349,ACC017,BRK006,CMP032,Market buy,01-03-2024,14:40:15,5,11.68,BUY,0
TRD001350,ACC003,BRK002,CMP017,Market sell,04-03-2024,15:21:04,31.422,21.56,SELL,0
TRD001351,ACC061,BRK002,CMP017,Market sell,04-03-2024,15:21:13,18.578,21.56,SELL,0
TRD001352,ACC048,BRK006,CMP074,Market buy,04-03-2024,15:26:03,1,485.8,BUY,0
